minority,mi____ity,&nbsp;/maɪˈnɔːrəti/,"[sound:minority noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","the smaller part of a group; less than half of the people or things in a large group&nbsp;<div><i><font color=""#0000ff"">(phần ít; thiểu số)</font></i></div>","<div>Only a small minority of students is/are interested in politics these days.</div><div>For a minority, the decision was a disappointment.</div><div>minority shareholders in the bank</div>","<img src=""minority.jpg"" />",
norm,n___m,/nɔːrm/,"[sound:norm noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","standards of behaviour that are typical of or accepted within a particular group or society<i><font color=""#0000ff"">&nbsp;</font></i><div><i><font color=""#0000ff"">(quy tắc, tiêu chuẩn, thông lệ)</font></i></div>",<div>a departure from the norm</div><div>Older parents seem to be the norm rather than the exception nowadays.</div>,"<img src=""landscape-1461158630-gettyimages-501837314.jpg"" />",
peer,p___r,&nbsp;/pɪr/,"[sound:peer noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","a person who is the same age or who has the same social status as you<i><font color=""#0000ff"">&nbsp;</font></i><div><i><font color=""#0000ff"">(</font></i><i><font color=""#0000ff"">bạn cùng trang lứa,&nbsp;</font></i><i><font color=""#0000ff"">người cùng địa vị xã hội, người ngang hàng)</font></i></div>",<div>She enjoys the respect of her peers.</div><div>A peer review system is being introduced to help teachers who are experiencing difficulty.</div><div>Children are worried about failing in front of their peers.</div>,"<img src=""38a4b2963a3b1958b92e0cd3bb59ff84.jpg"" />",
pressure,pr_____re,/ˈpreʃər/,"[sound:pressure noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","<div>difficulties and feelings of anxiety that are caused by the need to achieve or to behave in a particular way</div><div><i><font color=""#0000ff"">(</font></i><i><font color=""#0000ff"">áp lực)</font></i></div>",<div>She was unable to attend because of the pressure of work.</div><div>You need to be able to handle pressure in this job.</div>,"<img src=""pressure(1).jpg"" />",
segment,se______nt,/ˈseɡmənt/,"[sound:segment noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","<div>a part of something that is separate from the other parts or can be considered separately<i><font color=""#0000ff"">&nbsp;</font></i></div><div><i><font color=""#0000ff"">(đoạn, khúc, đốt, miếng, phần, phân khúc)</font></i></div>",<div>She cleaned a small segment of the painting.</div><div>Lines divided the area into segments.</div><div>The changes will affect only a small segment of the population.</div><div>They divided the bone into equal segments.</div>,"<img src=""ways-t-segment-efficiently.gif"" />","<img src=""paste-21827023798273.jpg"" />"
standard,st______rd,/ˈstændərd/,"[sound:standard noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","a level of quality, especially one that people think is acceptable&nbsp;<div><i><font color=""#0000ff"">(tiêu chuẩn)</font></i></div>",<div>a fall in academic standards</div><div>We aim to maintain high standards of customer care.</div><div>The standard of this year's applications is very low.</div>,"<img src=""standards.jpg"" />",
status,st__us,/ˈsteɪtəs/&nbsp;,"[sound:status noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","the situation at a particular time during a process&nbsp;<div><i><font color=""#0000ff"">(tình trạng, trạng thái)</font></i></div>",<div>What is the current status of our application for funds?</div><div>She updated her Facebook status to ‘in a relationship’.</div>,"<img src=""trang thai cam xuc.jpg"" />",
anti-social,anti-so___al,/ˌæntiˈsoʊʃl/,"[sound:antisocial adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","harmful to society<div>often avoiding spending time with other people</div><div><i><font color=""#0000ff"">có hại cho xã hội</font></i></div><div><i><font color=""#0000ff"">hay xa lánh người khác</font></i></div>","Increasingly, smoking is regarded as an antisocial habit.<div>They'll think you're being antisocial if you don't go</div>","<img src=""paste-22909355556865.jpg"" />","<img src=""paste-22943715295233.jpg"" />"
conservative,co_________ve,&nbsp;/kənˈsɜːrvətɪv/,"[sound:conservative adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dicti.mp3]","opposed to great or sudden social change; showing that you prefer traditional styles and values&nbsp;<div><i><font color=""#0000ff"">(bảo thủ, thủ cựu)</font></i></div>",<div>a conservative society/outlook</div><div>Older people tend to be more conservative and a bit suspicious of anything new.</div>,"<img src=""paste-56289841381377.jpg"" />",
conventional,co________nal,/kənˈvenʃənl/,"[sound:conventional adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dicti.mp3]","ending to follow what is done or considered acceptable by society in general<div><i><font color=""#0000ff"">(theo tập quán, theo tục lệ, theo tiêu chuẩn thông thường)</font></i></div>",<div>conventional behaviour/morality</div><div>She's very conventional in her views.</div>,"<img src=""paste-55409373085697.jpg"" />","<img src=""paste-24004572217345.jpg"" />"
harmonious,har_______us,/hɑːrˈmoʊniəs/,"[sound:harmonious adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Diction.mp3]","arranged together in a pleasing way so that each part goes well with the others <i><font color=""#0000ff"">(hài hòa, cân đối)</font></i><div>(of relationships, etc.) friendly, peaceful and without any disagreement <i><font color=""#0000ff"">(hòa thuận, hòa hợp)</font></i></div>",a harmonious combination of colours<br /><div>a harmonious alliance between management and workers</div>,"<img src=""harmonious.png"" />",
influential,in_______ial,&nbsp;/ˌɪnfluˈenʃl/,"[sound:influential adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictio.mp3]","<div>having a lot of influence on somebody/something&nbsp;</div><div><i><font color=""#0000ff"">(có tầm ảnh hưởng lớn, có uy thế, có tiếng nói)</font></i></div>",She is one of the most influential figures in local politics.<div>&nbsp;The committee was influential in formulating government policy on employment.</div>,"<img src=""25-traits-of-influential-people.jpg"" />","<img src=""paste-24867860643841.jpg"" />"
multicultural,mul________al,/ˌmʌltiˈkʌltʃərəl/&nbsp;,"[sound:multicultural adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dict.mp3]","<div>for or including people of several different races, religions, languages and traditions&nbsp;</div><div><i><font color=""#0000ff"">(thuộc nhiều lãnh vực văn hoá khác nhau)</font></i></div>",<div>We live in a multicultural society.</div><div>a multicultural approach to education</div>,"<img src=""map_self.png"" />","<img src=""paste-25224342929409.jpg"" />"
suburban,su_____an,/səˈbɜːrbən/,"[sound:suburban adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionar.mp3]","in or connected with a suburb&nbsp;<div><i><font color=""#0000ff"">(liên quan đến vùng ngoại ô)</font></i></div>",<div>suburban areas</div><div>a suburban street</div><div>life in suburban London</div>,"<img src=""paste-25563645345793.jpg"" />",
unconventional,unco________nal,&nbsp;/ˌʌnkənˈvenʃənl/,"[sound:unconventional adjective - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dic.mp3]","not following what is done or considered normal or acceptable by most people; different and interesting&nbsp;<div><i><font color=""#0000ff"">(không theo quy ước, trái với thói thường, độc đáo)</font></i></div>",<div>an unconventional approach to the problem</div><div>unconventional views</div><div>The magazine describes him as having unconventional good looks.</div>,"<img src=""unconventional-life.jpg"" />","<img src=""paste-25963077304321.jpg"" />"
follow accepted behaviour,follow ac_____ed&nbsp;behaviour,,[sound:follow accepted behaviour.mp3],"<i><font color=""#0000ff"">tuân theo hành vi được cho phép</font></i>",,"<img src=""DSC_4375.jpg"" />",
conform,co____rm,/kənˈfɔːrm/,"[sound:conform verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to behave and think in the same way as most other people in a group or society&nbsp;<div><i><font color=""#0000ff"">(làm theo, tuân theo, y theo, chiếu theo)</font></i></div>","He refused to conform to the local customs.<div>At our school, you were required to conform, and there was no place for originality.</div>","<img src=""iStock_why-do-we-conform.jpg"" />","<img src=""paste-5196910428161 (2).jpg"" />"
exclude,ex____de,/ɪkˈskluːd/&nbsp;,"[sound:exclude verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","to deliberately not include something in what you are doing or considering&nbsp;<div><i><font color=""#0000ff"">(loại trừ, ngăn chặn, không bao gồm cái gì đó)</font></i></div>","<div>Tom has been excluded from school (= he is not allowed to go to school) for bad behaviour.</div><div>Try excluding fat from your diet.</div><div>Buses run every hour, Sundays excluded.</div>","<img src=""Gummy-Bear-Circle.jpg"" />","<img src=""paste-6794638262273 (2).jpg"" />"
flaunt,fl___nt,/flɔːnt/&nbsp;,"[sound:flaunt verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Ox.mp3]","to show something you are proud of to other people, in order to impress them&nbsp;<div><i><font color=""#0000ff"">(khoe khoang, phô trương, chưng diện)</font></i></div>",<div>He did not believe in flaunting his wealth.</div><div>She openly flaunted her affair with the senator.</div><div>He's got a lot of money but he doesn't flaunt it.</div>,"<img src=""59bd4d5b-99fc-4ce3-8bbd-f8bdcf913dbc_desktop.jpg"" />","<img src=""paste-7297149435905.jpg"" />"
obey,o___y,/əˈbeɪ/,"[sound:obey verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","to do what you are told or expected to do&nbsp;<div><i><font color=""#0000ff"">(vâng lời, nghe lời, tuân theo, tuân lệnh)</font></i></div>",<div>to obey a command/an order/rules/the law</div><div>He had always obeyed his parents without question.</div>,"<img src=""meo-hay-day-tre-vang-loi-suckhoenhi-174152-2321.jpg"" />","<img src=""paste-7907034791937.jpg"" />"
skew,s___w,/skjuː/,"[sound:skew verb - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at Oxfo.mp3]","to change or influence something with the result that it is not accurate, fair, normal, etc.&nbsp;<div><i><font color=""#0000ff"">(gây ảnh hưởng, bóp méo, xuyên tạc)</font></i></div>",to skew the statistics<div>These last-minute changes have skewed the company's results.</div>,"<img src=""money-banking-stock_market-small_caps-mirror-distort-stock-bmm0187_low.jpg"" />","<img src=""paste-8572754722817.jpg"" />"
capsule,ca____le,/ˈkæpsl/,"[sound:capsule noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at O.mp3]","a small container with medicine inside that you swallow&nbsp;<div><i><font color=""#0000ff"">(viên thuốc con nhộng)</font></i></div>",<div>The medicine can be taken in tablet or capsule form.</div><div>Take two 30ml capsules a day.</div>,"<img src=""paste-9045201125377 (1).jpg"" />","<img src=""paste-9058086027265.jpg"" />"
carbon dioxide,c______n dio____e,/ˌkɑːrbən daɪˈɑːksaɪd/,"[sound:carbon dioxide noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictiona.mp3]","a gas breathed out by people and animals from the lungs or produced by burning carbon&nbsp;<div><i><font color=""#0000ff"">(khí cacbonic, khí CO2)</font></i></div>",Plants absorb carbon dioxide during photosynthesis.<div><div>The increased use of natural gas will help reduce carbon dioxide emissions.</div><div>There has been a sudden and worrying rise in the level of carbon dioxide in the atmosphere.</div></div>,"<img src=""Carbon-Dioxide-Pic.jpg"" />",
compound,co_______nd,/ˈkɑːmpaʊnd/&nbsp;,"[sound:compound noun - Definition, pictures, pronunciation and usage notes _ Oxford Advanced Learner_apos;s Dictionary at .mp3]","a substance formed by a chemical reaction of two or more elements in fixed amounts relative to each other&nbsp;<div><i><font color=""#0000ff"">(hợp chất)</font></i></div>",Common salt is a compound of sodium and chlorine.<div>Many fertilizers contain nitrogen compounds.</div>,"<img src=""paste-11239929413633.jpg"" />",
